# capture_start_utc=2026-08-29T17:33:14Z
[[DEBUG]] Starting [[SENSOR TASK]]
[SELFTEST] compensate: T=150 (exp 150)  P=69964 (exp 69964)  -> PASS
#BMP180 v1 fw=1.4.0 temp_ms=1000
[[DEBUG]] BMP180 registered on /dev/bmp180-0
S 121098131 297 101653 2
S 121109131 297 101657 2
S 121120130 297 101657 2
S 121131129 297 101659 2
S 121142129 297 101658 2
S 121153128 297 101660 2
S 121164127 297 101656 2
S 121175127 297 101657 2
S 121186126 297 101658 2
S 121197125 297 101660 2
S 121208125 297 101656 2
S 121219124 297 101653 2
S 121230123 297 101652 2
S 121241123 297 101659 2
S 121252122 297 101653 2
S 121263121 297 101658 2
S 121274120 297 101658 2
S 121285120 297 101657 2
S 121296119 297 101656 2
S 121307118 297 101660 2
S 121318118 297 101656 2
S 121329117 297 101658 2
S 121340116 297 101658 2
S 121351116 297 101654 2
S 121362115 297 101660 2
S 121373114 297 101660 2
S 121384114 297 101655 2
S 121395113 297 101663 2
S 121406112 297 101657 2
S 121417112 297 101659 2
S 121428111 297 101660 2
S 121439110 297 101658 2
S 121450109 297 101661 2
S 121461109 297 101657 2
S 121472108 297 101657 2
S 121483107 297 101657 2
S 121494107 297 101654 2
S 121505106 297 101653 2
S 121516105 297 101654 2
S 121527105 297 101657 2
S 121538104 297 101657 2
S 121549103 297 101653 2
S 121560103 297 101655 2
S 121571102 297 101653 2
S 121582101 297 101656 2
S 121593101 297 101655 2
S 121604100 297 101657 2
S 121615099 297 101657 2
S 121626098 297 101654 2
S 121637098 297 101655 2
S 121648097 297 101657 2
S 121659096 297 101656 2
S 121670096 297 101657 2
S 121681095 297 101652 2
S 121692094 297 101651 2
S 121703094 297 101651 2
S 121714093 297 101651 2
S 121725092 297 101653 2
S 121736092 297 101656 2
S 121747091 297 101652 2
S 121758090 297 101651 2
S 121769090 297 101648 2
S 121780089 297 101654 2
S 121791088 297 101654 2
S 121802087 297 101653 2
S 121818086 297 101651 2
S 121829086 297 101649 2
S 121840085 297 101654 2
S 121851084 297 101651 2
S 121862084 297 101649 2
S 121873083 297 101654 2
S 121884082 297 101657 2
S 121895082 297 101657 2
S 121906081 297 101660 2
S 121917080 297 101649 2
S 121928080 297 101651 2
S 121939079 297 101649 2
S 121950078 297 101653 2
S 121961078 297 101651 2
S 121972077 297 101647 2
S 121983076 297 101648 2
S 121994075 297 101648 2
S 122005075 297 101650 2
S 122016074 297 101652 2
S 122027073 297 101646 2
S 122038073 297 101651 2
S 122049072 297 101648 2
S 122060071 297 101651 2
S 122071071 297 101651 2
S 122082070 297 101650 2
S 122093069 297 101646 2
S 122104069 297 101648 2
S 122115068 297 101645 2
S 122126067 297 101645 2
S 122137067 297 101645 2
S 122148066 297 101644 2
S 122159065 297 101651 2
S 122170064 297 101645 2
S 122181064 297 101646 2
S 122192063 297 101648 2
S 122203062 297 101646 2
S 122214062 297 101647 2
S 122225061 297 101647 2
S 122236060 297 101650 2
S 122247060 297 101648 2
S 122258059 297 101645 2
S 122269058 297 101647 2
S 122280058 297 101645 2
S 122291057 297 101652 2
S 122302056 297 101649 2
S 122313056 297 101651 2
S 122324055 297 101656 2
S 122335054 297 101648 2
S 122346053 297 101648 2
S 122357053 297 101651 2
S 122368052 297 101649 2
S 122379051 297 101648 2
S 122390051 297 101650 2
S 122401050 297 101649 2
S 122412049 297 101657 2
S 122423049 297 101647 2
S 122434048 297 101647 2
S 122445047 297 101648 2
S 122456047 297 101648 2
S 122467046 297 101650 2
S 122478045 297 101652 2
S 122489045 297 101648 2
S 122500044 297 101648 2
S 122511043 297 101652 2
S 122522042 297 101647 2
S 122533042 297 101648 2
S 122544041 297 101650 2
S 122555040 297 101651 2
S 122566040 297 101651 2
S 122577039 297 101651 2
S 122588038 297 101654 2
S 122599038 297 101648 2
S 122610037 297 101647 2
S 122621036 297 101649 2
S 122632036 297 101651 2
S 122643035 297 101649 2
S 122654034 297 101653 2
S 122665034 297 101652 2
S 122676033 297 101645 2
S 122687032 297 101648 2
S 122698031 297 101647 2
S 122709031 297 101647 2
S 122720030 297 101652 2
S 122731029 297 101648 2
S 122742029 297 101648 2
S 122753028 297 101650 2
S 122764027 297 101646 2
S 122775027 297 101651 2
S 122786026 297 101652 2
S 122797025 297 101651 2
S 122808025 297 101651 2
S 122824024 297 101659 2
S 122835023 297 101658 2
S 122846022 297 101663 2
S 122857022 297 101654 2
S 122868021 297 101657 2
S 122879020 297 101657 2
S 122890019 297 101656 2
S 122901019 297 101654 2
S 122912018 297 101659 2
S 122923017 297 101656 2
S 122934017 297 101657 2
S 122945016 297 101658 2
S 122956015 297 101657 2
S 122967015 297 101654 2
S 122978014 297 101657 2
S 122989013 297 101655 2
S 123000013 297 101654 2
S 123011012 297 101658 2
S 123022011 297 101654 2
S 123033011 297 101657 2
S 123044010 297 101655 2
S 123055009 297 101657 2
S 123066008 297 101652 2
S 123077008 297 101660 2
S 123088007 297 101656 2
S 123099006 297 101656 2
S 123110006 297 101657 2
S 123121005 297 101659 2
S 123132004 297 101657 2
S 123143004 297 101660 2
S 123154003 297 101658 2
S 123165002 297 101658 2
S 123176002 297 101656 2
S 123187001 297 101654 2
S 123198000 297 101657 2
S 123209000 297 101655 2
S 123219999 297 101655 2
S 123230998 297 101652 2
S 123241997 297 101657 2
S 123252997 297 101654 2
S 123263996 297 101653 2
S 123274995 297 101657 2
S 123285995 297 101656 2
S 123296994 297 101655 2
S 123307993 297 101651 2
S 123318993 297 101654 2
S 123329992 297 101659 2
S 123340991 297 101658 2
S 123351991 297 101660 2
S 123362990 297 101656 2
S 123373989 297 101655 2
S 123384989 297 101654 2
S 123395988 297 101657 2
S 123406987 297 101660 2
S 123417986 297 101657 2
S 123428986 297 101656 2
S 123439985 297 101657 2
S 123450984 297 101660 2
S 123461984 297 101654 2
S 123472983 297 101656 2
S 123483982 297 101660 2
S 123494982 297 101660 2
S 123505981 297 101660 2
S 123516980 297 101660 2
S 123527980 297 101660 2
S 123538979 297 101657 2
S 123549978 297 101657 2
S 123560978 297 101659 2
S 123571977 297 101659 2
S 123582976 297 101654 2
S 123593975 297 101660 2
S 123604975 297 101655 2
S 123615974 297 101657 2
S 123626973 297 101656 2
S 123637973 297 101659 2
S 123648972 297 101657 2
S 123659971 297 101655 2
S 123670971 297 101654 2
S 123681970 297 101657 2
S 123692969 297 101661 2
S 123703969 297 101657 2
S 123714968 297 101652 2
S 123725967 297 101654 2
S 123736967 297 101654 2
S 123747966 297 101655 2
S 123758965 297 101654 2
S 123769964 297 101655 2
S 123780964 297 101656 2
S 123791963 297 101653 2
S 123802962 297 101654 2
S 123813962 297 101656 2
S 123829961 298 101659 2
S 123840960 298 101662 2
S 123851959 298 101661 2
S 123862959 298 101663 2
S 123873958 298 101663 2
S 123884957 298 101665 2
S 123895957 298 101662 2
S 123906956 298 101663 2
S 123917955 298 101662 2
S 123928955 298 101663 2
S 123939954 298 101663 2
S 123950953 298 101668 2
S 123961952 298 101661 2
S 123972952 298 101665 2
S 123983951 298 101663 2
S 123994950 298 101663 2
S 124005950 298 101660 2
S 124016949 298 101663 2
S 124027948 298 101664 2
S 124038948 298 101658 2
S 124049947 298 101659 2
S 124060946 298 101661 2
S 124071946 298 101657 2
S 124082945 298 101660 2
S 124093944 298 101660 2
S 124104944 298 101663 2
S 124115943 298 101661 2
S 124126942 298 101666 2
S 124137941 298 101663 2
S 124148941 298 101660 2
S 124159940 298 101662 2
S 124170939 298 101663 2
S 124181939 298 101659 2
S 124192938 298 101665 2
S 124203937 298 101669 2
S 124214937 298 101665 2
S 124225936 298 101664 2
S 124236935 298 101663 2
S 124247935 298 101667 2
S 124258934 298 101665 2
S 124269933 298 101663 2
S 124280933 298 101665 2
S 124291932 298 101665 2
S 124302931 298 101664 2
S 124313930 298 101663 2
S 124324930 298 101663 2
S 124335929 298 101658 2
S 124346928 298 101667 2
S 124357928 298 101668 2
S 124368927 298 101669 2
S 124379926 298 101660 2
S 124390926 298 101665 2
S 124401925 298 101663 2
S 124412924 298 101663 2
S 124423924 298 101664 2
S 124434923 298 101662 2
S 124445922 298 101666 2
S 124456922 298 101663 2
S 124467921 298 101666 2
S 124478920 298 101669 2
S 124489919 298 101665 2
S 124500919 298 101664 2
S 124511918 298 101660 2
S 124522917 298 101664 2
S 124533917 298 101662 2
S 124544916 298 101663 2
S 124555915 298 101661 2
S 124566915 298 101663 2
S 124577914 298 101663 2
S 124588913 298 101660 2
S 124599913 298 101662 2
S 124610912 298 101666 2
S 124621911 298 101669 2
S 124632911 298 101661 2
S 124643910 298 101663 2
S 124654909 298 101666 2
S 124665908 298 101664 2
S 124676908 298 101661 2
S 124687907 298 101663 2
S 124698906 298 101658 2
S 124709906 298 101659 2
S 124720905 298 101664 2
S 124731904 298 101663 2
S 124742904 298 101662 2
S 124753903 298 101666 2
S 124764902 298 101665 2
S 124775902 298 101664 2
S 124786901 298 101662 2
S 124797900 298 101659 2
S 124808900 298 101663 2
S 124819899 298 101663 2
S 124835898 298 101663 2
S 124846897 298 101661 2
S 124857896 298 101666 2
S 124868896 298 101665 2
S 124879895 298 101666 2
S 124890894 298 101664 2
S 124901894 298 101660 2
S 124912893 298 101658 2
S 124923892 298 101657 2
S 124934892 298 101660 2
S 124945891 298 101658 2
S 124956890 298 101666 2
S 124967890 298 101662 2
S 124978889 298 101663 2
S 124989888 298 101660 2
S 125000888 298 101658 2
S 125011887 298 101660 2
S 125022886 298 101659 2
S 125033885 298 101666 2
S 125044885 298 101660 2
S 125055884 298 101657 2
S 125066883 298 101663 2
S 125077883 298 101660 2
S 125088882 298 101666 2
S 125099881 298 101658 2
S 125110881 298 101663 2
S 125121880 298 101658 2
S 125132879 298 101655 2
S 125143879 298 101660 2
S 125154878 298 101663 2
S 125165877 298 101659 2
S 125176877 298 101663 2
S 125187876 298 101668 2
S 125198875 298 101662 2
S 125209874 298 101661 2
S 125220874 298 101660 2
S 125231873 298 101665 2
S 125242872 298 101661 2
S 125253872 298 101666 2
S 125264871 298 101662 2
S 125275870 298 101664 2
S 125286870 298 101662 2
S 125297869 298 101660 2
S 125308868 298 101661 2
S 125319868 298 101661 2
S 125330867 298 101662 2
S 125341866 298 101662 2
S 125352866 298 101658 2
S 125363865 298 101659 2
S 125374864 298 101662 2
S 125385863 298 101660 2
S 125396863 298 101659 2
S 125407862 298 101660 2
S 125418861 298 101661 2
S 125429861 298 101659 2
S 125440860 298 101658 2
S 125451859 298 101661 2
S 125462859 298 101657 2
S 125473858 298 101657 2
S 125484857 298 101658 2
S 125495857 298 101665 2
S 125506856 298 101661 2
S 125517855 298 101659 2
S 125528855 298 101663 2
S 125539854 298 101662 2
S 125550853 298 101661 2
S 125561852 298 101660 2
S 125572852 298 101655 2
S 125583851 298 101660 2
S 125594850 298 101660 2
S 125605850 298 101657 2
S 125616849 298 101656 2
S 125627848 298 101654 2
S 125638848 298 101655 2
S 125649847 298 101654 2
S 125660846 298 101655 2
S 125671846 298 101654 2
S 125682845 298 101658 2
S 125693844 298 101657 2
S 125704844 298 101656 2
S 125715843 298 101655 2
S 125726842 298 101660 2
S 125737841 298 101656 2
S 125748841 298 101659 2
S 125759840 298 101654 2
S 125770839 298 101655 2
S 125781839 298 101660 2
S 125792838 298 101656 2
S 125803837 298 101656 2
S 125814837 298 101658 2
S 125825836 298 101657 2
S 125841835 298 101672 2
S 125852834 298 101666 2
S 125863834 298 101666 2
S 125874833 298 101666 2
S 125885832 298 101664 2
S 125896832 298 101668 2
S 125907831 298 101665 2
S 125918830 298 101661 2
S 125929829 298 101664 2
S 125940829 298 101668 2
S 125951828 298 101666 2
S 125962827 298 101668 2
S 125973827 298 101664 2
S 125984826 298 101665 2
S 125995825 298 101667 2
S 126006825 298 101666 2
S 126017824 298 101666 2
S 126028823 298 101667 2
S 126039823 298 101667 2
S 126050822 298 101666 2
S 126061821 298 101664 2
S 126072821 298 101664 2
S 126083820 298 101667 2
S 126094819 298 101664 2
S 126105818 298 101663 2
S 126116818 298 101666 2
S 126127817 298 101669 2
S 126138816 298 101667 2
S 126149816 298 101664 2
S 126160815 298 101668 2
S 126171814 298 101666 2
S 126182814 298 101664 2
S 126193813 298 101668 2
S 126204812 298 101664 2
S 126215812 298 101666 2
S 126226811 298 101661 2
S 126237810 298 101661 2
S 126248810 298 101657 2
S 126259809 298 101658 2
S 126270808 298 101661 2
S 126281807 298 101664 2
S 126292807 298 101664 2
S 126303806 298 101666 2
S 126314805 298 101666 2
S 126325805 298 101664 2
S 126336804 298 101663 2
S 126347803 298 101664 2
S 126358803 298 101666 2
S 126369802 298 101664 2
S 126380801 298 101664 2
S 126391801 298 101663 2
S 126402800 298 101663 2
S 126413799 298 101665 2
S 126424799 298 101660 2
S 126435798 298 101665 2
S 126446797 298 101664 2
S 126457796 298 101662 2
S 126468796 298 101659 2
S 126479795 298 101661 2
S 126490794 298 101658 2
S 126501794 298 101661 2
S 126512793 298 101664 2
S 126523792 298 101659 2
S 126534792 298 101661 2
S 126545791 298 101663 2
S 126556790 298 101659 2
S 126567790 298 101661 2
S 126578789 298 101661 2
S 126589788 298 101661 2
S 126600788 298 101663 2
S 126611787 298 101664 2
S 126622786 298 101664 2
S 126633785 298 101662 2
S 126644785 298 101663 2
S 126655784 298 101663 2
S 126666783 298 101658 2
S 126677783 298 101658 2
S 126688782 298 101653 2
S 126699781 298 101660 2
S 126710781 298 101662 2
S 126721780 298 101664 2
S 126732779 298 101664 2
S 126743779 298 101660 2
S 126754778 298 101662 2
S 126765777 298 101664 2
S 126776777 298 101660 2
S 126787776 298 101660 2
S 126798775 298 101657 2
S 126809774 298 101658 2
S 126820774 298 101660 2
S 126831773 298 101661 2
S 126847772 298 101661 2
S 126858771 298 101663 2
S 126869771 298 101660 2
S 126880770 298 101661 2
S 126891769 298 101658 2
S 126902769 298 101658 2
S 126913768 298 101657 2
S 126924767 298 101658 2
S 126935767 298 101661 2
S 126946766 298 101661 2
S 126957765 298 101663 2
S 126968765 298 101660 2
S 126979764 298 101661 2
S 126990763 298 101658 2
S 127001763 298 101658 2
S 127012762 298 101661 2
S 127023761 298 101659 2
S 127034760 298 101656 2
S 127045760 298 101655 2
S 127056759 298 101656 2
S 127067758 298 101656 2
S 127078758 298 101653 2
S 127089757 298 101657 2
S 127100756 298 101652 2
S 127111756 298 101662 2
S 127122755 298 101663 2
S 127133754 298 101655 2
S 127144754 298 101660 2
S 127155753 298 101654 2
S 127166752 298 101656 2
S 127177751 298 101661 2
S 127188751 298 101661 2
S 127199750 298 101661 2
S 127210749 298 101656 2
S 127221749 298 101658 2
S 127232748 298 101656 2
S 127243747 298 101658 2
S 127254747 298 101651 2
S 127265746 298 101655 2
S 127276745 298 101652 2
S 127287745 298 101655 2
S 127298744 298 101657 2
S 127309743 298 101657 2
S 127320743 298 101658 2
S 127331742 298 101656 2
S 127342741 298 101657 2
S 127353740 298 101661 2
S 127364740 298 101658 2
S 127375739 298 101656 2
S 127386738 298 101658 2
S 127397738 298 101655 2
S 127408737 298 101659 2
S 127419736 298 101655 2
S 127430736 298 101656 2
S 127441735 298 101658 2
S 127452734 298 101660 2
S 127463734 298 101657 2
S 127474733 298 101660 2
S 127485732 298 101659 2
S 127496732 298 101655 2
S 127507731 298 101655 2
S 127518730 298 101658 2
S 127529729 298 101657 2
S 127540729 298 101655 2
S 127551728 298 101655 2
S 127562727 298 101656 2
S 127573727 298 101658 2
S 127584726 298 101656 2
S 127595725 298 101660 2
S 127606725 298 101659 2
S 127617724 298 101657 2
S 127628723 298 101657 2
S 127639723 298 101658 2
S 127650722 298 101657 2
S 127661721 298 101665 2
S 127672721 298 101661 2
S 127683720 298 101664 2
S 127694719 298 101661 2
S 127705718 298 101658 2
S 127716718 298 101661 2
S 127727717 298 101656 2
S 127738716 298 101661 2
S 127749716 298 101655 2
S 127760715 298 101657 2
S 127771714 298 101655 2
S 127782714 298 101655 2
S 127793713 298 101658 2
S 127804712 298 101657 2
S 127815712 298 101655 2
S 127826711 298 101659 2
S 127837710 298 101660 2
S 127853709 298 101659 2
S 127864709 298 101659 2
S 127875708 298 101655 2
S 127886707 298 101655 2
S 127897706 298 101655 2
S 127908706 298 101655 2
S 127919705 298 101655 2
S 127930704 298 101656 2
S 127941704 298 101654 2
S 127952703 298 101654 2
S 127963702 298 101658 2
S 127974702 298 101655 2
S 127985701 298 101652 2
S 127996700 298 101657 2
S 128007700 298 101656 2
S 128018699 298 101657 2
S 128029698 298 101656 2
S 128040698 298 101655 2
S 128051697 298 101652 2
S 128062696 298 101652 2
S 128073695 298 101657 2
S 128084695 298 101653 2
S 128095694 298 101653 2
S 128106693 298 101655 2
S 128117693 298 101655 2
S 128128692 298 101658 2
S 128139691 298 101655 2
S 128150691 298 101656 2
S 128161690 298 101653 2
S 128172689 298 101655 2
S 128183689 298 101658 2
S 128194688 298 101656 2
S 128205687 298 101651 2
S 128216687 298 101658 2
S 128227686 298 101658 2
S 128238685 298 101653 2
S 128249684 298 101655 2
S 128260684 298 101655 2
S 128271683 298 101655 2
S 128282682 298 101656 2
S 128293682 298 101655 2
S 128304681 298 101656 2
S 128315680 298 101652 2
S 128326680 298 101654 2
S 128337679 298 101651 2
S 128348678 298 101655 2
S 128359678 298 101658 2
S 128370677 298 101649 2
S 128381676 298 101652 2
S 128392676 298 101652 2
S 128403675 298 101650 2
S 128414674 298 101654 2
S 128425673 298 101655 2
S 128436673 298 101656 2
S 128447672 298 101653 2
S 128458671 298 101652 2
S 128469671 298 101649 2
S 128480670 298 101653 2
S 128491669 298 101649 2
S 128502669 298 101654 2
S 128513668 298 101652 2
S 128524667 298 101649 2
S 128535667 298 101649 2
S 128546666 298 101646 2
S 128557665 298 101649 2
S 128568665 298 101652 2
S 128579664 298 101648 2
S 128590663 298 101649 2
S 128601662 298 101649 2
S 128612662 298 101650 2
S 128623661 298 101650 2
S 128634660 298 101658 2
S 128645660 298 101653 2
S 128656659 298 101656 2
S 128667658 298 101658 2
S 128678658 298 101658 2
S 128689657 298 101657 2
S 128700656 298 101656 2
S 128711656 298 101653 2
S 128722655 298 101656 2
S 128733654 298 101656 2
S 128744654 298 101658 2
S 128755653 298 101655 2
S 128766652 298 101655 2
S 128777651 298 101655 2
S 128788651 298 101658 2
S 128799650 298 101661 2
S 128810649 298 101656 2
S 128821649 298 101660 2
S 128832648 298 101657 2
S 128843647 298 101657 2
S 128859646 298 101667 2
S 128870646 298 101667 2
S 128881645 298 101667 2
S 128892644 298 101661 2
S 128903644 298 101667 2
S 128914643 298 101662 2
S 128925642 298 101665 2
S 128936642 298 101660 2
S 128947641 298 101661 2
S 128958640 298 101668 2
S 128969639 298 101665 2
S 128980639 298 101666 2
S 128991638 298 101662 2
S 129002637 298 101667 2
S 129013637 298 101662 2
S 129024636 298 101661 2
S 129035635 298 101665 2
S 129046635 298 101661 2
S 129057634 298 101659 2
S 129068633 298 101662 2
S 129079633 298 101659 2
S 129090632 298 101662 2
S 129101631 298 101664 2
S 129112631 298 101667 2
S 129123630 298 101667 2
S 129134629 298 101664 2
S 129145628 298 101663 2
S 129156628 298 101665 2
S 129167627 298 101665 2
S 129178626 298 101661 2
S 129189626 298 101665 2
S 129200625 298 101660 2
S 129211624 298 101661 2
S 129222624 298 101664 2
S 129233623 298 101660 2
S 129244622 298 101658 2
S 129255622 298 101661 2
S 129266621 298 101663 2
S 129277620 298 101662 2
S 129288620 298 101663 2
S 129299619 298 101667 2
S 129310618 298 101665 2
S 129321617 298 101661 2
S 129332617 298 101662 2
S 129343616 298 101661 2
S 129354615 298 101662 2
S 129365615 298 101663 2
S 129376614 298 101667 2
S 129387613 298 101661 2
S 129398613 298 101660 2
S 129409612 298 101658 2
S 129420611 298 101661 2
S 129431611 298 101660 2
S 129442610 298 101661 2
S 129453609 298 101659 2
S 129464609 298 101662 2
S 129475608 298 101666 2
S 129486607 298 101661 2
S 129497606 298 101658 2
S 129508606 298 101661 2
S 129519605 298 101662 2
S 129530604 298 101661 2
S 129541604 298 101662 2
S 129552603 298 101661 2
S 129563602 298 101661 2
S 129574602 298 101656 2
S 129585601 298 101658 2
S 129596600 298 101657 2
S 129607600 298 101661 2
S 129618599 298 101659 2
S 129629598 298 101657 2
S 129640598 298 101658 2
S 129651597 298 101664 2
S 129662596 298 101661 2
S 129673595 298 101658 2
S 129684595 298 101656 2
S 129695594 298 101655 2
S 129706593 298 101653 2
S 129717593 298 101657 2
S 129728592 298 101655 2
S 129739591 298 101663 2
S 129750591 298 101656 2
S 129761590 298 101660 2
S 129772589 298 101657 2
S 129783589 298 101661 2
S 129794588 298 101658 2
S 129805587 298 101658 2
S 129816587 298 101661 2
S 129827586 298 101658 2
S 129838585 298 101663 2
S 129849584 298 101661 2
S 129865583 298 101661 2
S 129876583 298 101661 2
S 129887582 298 101666 2
S 129898581 298 101661 2
S 129909581 298 101655 2
S 129920580 298 101661 2
S 129931579 298 101655 2
S 129942579 298 101661 2
S 129953578 298 101659 2
S 129964577 298 101661 2
S 129975577 298 101659 2
S 129986576 298 101661 2
S 129997575 298 101661 2
S 130008575 298 101660 2
S 130019574 298 101658 2
S 130030573 298 101655 2
S 130041572 298 101658 2
S 130052572 298 101656 2
S 130063571 298 101657 2
S 130074570 298 101659 2
S 130085570 298 101663 2
S 130096569 298 101660 2
S 130107568 298 101654 2
S 130118568 298 101658 2
S 130129567 298 101660 2
S 130140566 298 101655 2
S 130151566 298 101656 2
S 130162565 298 101655 2
S 130173564 298 101655 2
S 130184564 298 101655 2
S 130195563 298 101654 2
S 130206562 298 101653 2
S 130217561 298 101654 2
S 130228561 298 101652 2
S 130239560 298 101649 2
S 130250559 298 101654 2
S 130261559 298 101655 2
S 130272558 298 101653 2
S 130283557 298 101657 2
S 130294557 298 101659 2
S 130305556 298 101655 2
S 130316555 298 101658 2
S 130327555 298 101651 2
S 130338554 298 101652 2
S 130349553 298 101653 2
S 130360553 298 101656 2
S 130371552 298 101657 2
S 130382551 298 101660 2
S 130393550 298 101656 2
S 130404550 298 101661 2
S 130415549 298 101662 2
S 130426548 298 101658 2
S 130437548 298 101660 2
S 130448547 298 101661 2
S 130459546 298 101656 2
S 130470546 298 101656 2
S 130481545 298 101658 2
S 130492544 298 101653 2
S 130503544 298 101656 2
S 130514543 298 101656 2
S 130525542 298 101658 2
S 130536542 298 101658 2
S 130547541 298 101660 2
S 130558540 298 101656 2
S 130569539 298 101655 2
S 130580539 298 101652 2
S 130591538 298 101652 2
S 130602537 298 101656 2
S 130613537 298 101654 2
S 130624536 298 101655 2
S 130635535 298 101653 2
S 130646535 298 101658 2
S 130657534 298 101660 2
S 130668533 298 101655 2
S 130679533 298 101659 2
S 130690532 298 101655 2
S 130701531 298 101654 2
S 130712531 298 101653 2
S 130723530 298 101658 2
S 130734529 298 101658 2
S 130745528 298 101655 2
S 130756528 298 101652 2
S 130767527 298 101653 2
S 130778526 298 101655 2
S 130789526 298 101656 2
S 130800525 298 101658 2
S 130811524 298 101655 2
S 130822524 298 101658 2
S 130833523 298 101658 2
S 130844522 298 101655 2
S 130855522 298 101661 2
S 130871521 298 101670 2
S 130882520 298 101662 2
S 130893519 298 101664 2
S 130904519 298 101664 2
S 130915518 298 101660 2
S 130926517 298 101663 2
S 130937516 298 101668 2
S 130948516 298 101667 2
S 130959515 298 101667 2
S 130970514 298 101662 2
S 130981514 298 101662 2
S 130992513 298 101660 2
S 131003512 298 101663 2
S 131014512 298 101660 2
S 131025511 298 101659 2
S 131036510 298 101664 2
S 131047510 298 101661 2
S 131058509 298 101662 2
S 131069508 298 101662 2
S 131080508 298 101663 2
S 131091507 298 101659 2
S 131102506 298 101662 2
S 131113505 298 101667 2
S 131124505 298 101663 2
S 131135504 298 101662 2
S 131146503 298 101663 2
S 131157503 298 101667 2
S 131168502 298 101663 2
S 131179501 298 101661 2
S 131190501 298 101662 2
S 131201500 298 101662 2
S 131212499 298 101664 2
S 131223499 298 101660 2
S 131234498 298 101662 2
S 131245497 298 101663 2
S 131256497 298 101663 2
S 131267496 298 101665 2
S 131278495 298 101664 2
S 131289494 298 101664 2
S 131300494 298 101664 2
S 131311493 298 101660 2
S 131322492 298 101663 2
S 131333492 298 101663 2
S 131344491 298 101659 2
S 131355490 298 101659 2
S 131366490 298 101663 2
S 131377489 298 101664 2
S 131388488 298 101662 2
S 131399488 298 101662 2
S 131410487 298 101663 2
S 131421486 298 101664 2
S 131432486 298 101664 2
S 131443485 298 101661 2
S 131454484 298 101662 2
S 131465483 298 101665 2
S 131476483 298 101663 2
S 131487482 298 101664 2
S 131498481 298 101662 2
S 131509481 298 101662 2
S 131520480 298 101660 2
S 131531479 298 101657 2
S 131542479 298 101659 2
S 131553478 298 101660 2
S 131564477 298 101659 2
S 131575477 298 101659 2
S 131586476 298 101659 2
S 131597475 298 101658 2
S 131608475 298 101658 2
S 131619474 298 101658 2
S 131630473 298 101661 2
S 131641472 298 101653 2
S 131652472 298 101661 2
S 131663471 298 101662 2
S 131674470 298 101661 2
S 131685470 298 101659 2
S 131696469 298 101658 2
S 131707468 298 101656 2
S 131718468 298 101659 2
S 131729467 298 101659 2
S 131740466 298 101655 2
S 131751466 298 101659 2
S 131762465 298 101659 2
S 131773464 298 101662 2
S 131784464 298 101659 2
S 131795463 298 101659 2
S 131806462 298 101659 2
S 131817461 298 101661 2
S 131828461 298 101659 2
S 131839460 298 101658 2
S 131850459 298 101657 2
S 131861459 298 101659 2
S 131877458 298 101663 2
S 131888457 298 101659 2
S 131899456 298 101662 2
S 131910456 298 101661 2
S 131921455 298 101659 2
S 131932454 298 101663 2
S 131943454 298 101663 2
S 131954453 298 101659 2
S 131965452 298 101662 2
S 131976452 298 101664 2
S 131987451 298 101663 2
S 131998450 298 101660 2
S 132009449 298 101667 2
S 132020449 298 101662 2
S 132031448 298 101663 2
S 132042447 298 101667 2
S 132053447 298 101664 2
S 132064446 298 101663 2
S 132075445 298 101663 2
S 132086445 298 101664 2
S 132097444 298 101661 2
S 132108443 298 101663 2
S 132119443 298 101663 2
S 132130442 298 101656 2
S 132141441 298 101662 2
S 132152441 298 101662 2
S 132163440 298 101661 2
S 132174439 298 101664 2
S 132185438 298 101660 2
S 132196438 298 101661 2
S 132207437 298 101664 2
S 132218436 298 101659 2
S 132229436 298 101661 2
S 132240435 298 101662 2
S 132251434 298 101656 2
S 132262434 298 101659 2
S 132273433 298 101659 2
S 132284432 298 101660 2
S 132295432 298 101658 2
S 132306431 298 101659 2
S 132317430 298 101658 2
S 132328430 298 101660 2
S 132339429 298 101661 2
S 132350428 298 101661 2
S 132361427 298 101661 2
S 132372427 298 101664 2
S 132383426 298 101664 2
S 132394425 298 101666 2
S 132405425 298 101659 2
S 132416424 298 101654 2
S 132427423 298 101661 2
S 132438423 298 101660 2
S 132449422 298 101657 2
S 132460421 298 101656 2
S 132471421 298 101659 2
S 132482420 298 101662 2
S 132493419 298 101663 2
S 132504419 298 101659 2
S 132515418 298 101661 2
S 132526417 298 101659 2
S 132537416 298 101658 2
S 132548416 298 101656 2
S 132559415 298 101659 2
S 132570414 298 101657 2
S 132581414 298 101662 2
S 132592413 298 101663 2
S 132603412 298 101660 2
S 132614412 298 101660 2
S 132625411 298 101660 2
S 132636410 298 101659 2
S 132647410 298 101661 2
S 132658409 298 101661 2
S 132669408 298 101656 2
S 132680408 298 101661 2
S 132691407 298 101659 2
S 132702406 298 101659 2
S 132713405 298 101659 2
S 132724405 298 101659 2
S 132735404 298 101658 2
S 132746403 298 101660 2
S 132757403 298 101663 2
S 132768402 298 101659 2
S 132779401 298 101651 2
S 132790401 298 101659 2
S 132801400 298 101659 2
S 132812399 298 101661 2
S 132823399 298 101656 2
S 132834398 298 101659 2
S 132845397 298 101658 2
S 132856397 298 101659 2
